source,date,start_time,match_id,event,event_id,event_grade,event_grade_label,event_status,stage,stage_detail,round,best_of,match_status,team1,team1_id,team1_rank,team2,team2_id,team2_rank,team1_match_score,team2_match_score,winner,team1_odds,team2_odds,map_count,source_match_url,fetched_at
5e,2026-05-31,2026-05-31 15:00:00+0800,csgo_mc_2395020,FRAG 第17赛季,csgo_tt_9210,5,C级赛事,past,淘汰赛,淘汰赛 胜者组 决赛,决赛,3,completed,HOTU,csgo_tm_11581,,Rune Eaters,hltv_team_12194,,2,0,HOTU,1.28,3.63,2,https://event.5eplay.com/csgo/match/csgo_mc_2395020,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,2026-05-31 16:00:00+0800,csgo_mc_2394796,欧洲职业联赛 7 封闭预选赛,csgo_tt_9201,5,C级赛事,live,小组赛,小组赛 败者组 决赛,决赛,3,completed,TNC,hltv_team_13403,,Misa,hltv_team_13528,,0,2,Misa,1.33,3.27,2,https://event.5eplay.com/csgo/match/csgo_mc_2394796,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,2026-05-31 16:00:00+0800,csgo_mc_2395086,NODWIN Clutch 系列赛 第9季 封闭预选,csgo_tt_9199,5,C级赛事,past,淘汰赛,淘汰赛 决胜局,决胜局,3,completed,Atreides,hltv_team_13668,,G2 Ares,hltv_team_12889,,2,1,Atreides,1.66,2.19,3,https://event.5eplay.com/csgo/match/csgo_mc_2395086,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,2026-05-31 17:20:00+0800,csgo_mc_2395021,FRAG 第17赛季,csgo_tt_9210,5,C级赛事,past,淘汰赛,淘汰赛 败者组 决赛,决赛,3,completed,Omega,hltv_team_13479,,Rune Eaters,hltv_team_12194,,1,2,Rune Eaters,1.78,1.93,3,https://event.5eplay.com/csgo/match/csgo_mc_2395021,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,2026-05-31 18:00:00+0800,csgo_mc_2394727,TP 世界锦标赛 2026 欧洲 第1赛季,csgo_tt_9171,4,B级赛事,past,淘汰赛,淘汰赛 半决赛,半决赛,3,completed,TDK,hltv_team_13644,,OG,csgo_tm_10503,,2,1,TDK,1.79,2,3,https://event.5eplay.com/csgo/match/csgo_mc_2394727,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,2026-05-31 18:00:00+0800,csgo_mc_2395139,乌克兰UESF锦标赛2026第二阶段,csgo_tt_9214,5,C级赛事,past,淘汰赛,淘汰赛 半决赛,半决赛,3,completed,KLG,hltv_team_13866,,WROTBERRY,hltv_team_13683,,0,2,WROTBERRY,,,2,https://event.5eplay.com/csgo/match/csgo_mc_2395139,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,2026-05-31 19:00:00+0800,csgo_mc_2394575,CCT 2026 欧洲系列赛 第3季,csgo_tt_9195,5,C级赛事,live,小组赛,小组赛 第四轮,第四轮,3,completed,Leo,csgo_tm_11446,,ASTRAL,hltv_team_13333,,1,2,ASTRAL,1.84,1.94,3,https://event.5eplay.com/csgo/match/csgo_mc_2394575,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,2026-05-31 19:00:00+0800,csgo_mc_2394770,CCT 2026 挑战者 欧洲 第3季,csgo_tt_9193,5,C级赛事,past,淘汰赛,淘汰赛 败者组 决赛,决赛,3,completed,G2 Ares,hltv_team_12889,,Vexar,hltv_team_13761,,2,0,G2 Ares,,,2,https://event.5eplay.com/csgo/match/csgo_mc_2394770,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,2026-05-31 19:00:00+0800,csgo_mc_2394797,欧洲职业联赛 7 封闭预选赛,csgo_tt_9201,5,C级赛事,live,小组赛,小组赛 败者组 决赛,决赛,3,completed,ENCE,csgo_tm_4869,,Atreides,hltv_team_13668,,1,2,Atreides,1.9,1.88,3,https://event.5eplay.com/csgo/match/csgo_mc_2394797,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,2026-05-31 19:00:00+0800,csgo_mc_2395087,NODWIN Clutch 系列赛 第9季 封闭预选,csgo_tt_9199,5,C级赛事,past,淘汰赛,淘汰赛 决胜局,决胜局,3,completed,RUSTEC,hltv_team_12834,,Y.NIP,csgo_tm_10960,,2,1,RUSTEC,1.75,2.05,3,https://event.5eplay.com/csgo/match/csgo_mc_2395087,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,2026-05-31 20:30:00+0800,csgo_mc_2395022,FRAG 第17赛季,csgo_tt_9210,5,C级赛事,past,淘汰赛,淘汰赛 总决赛,总决赛,3,completed,HOTU,csgo_tm_11581,,Rune Eaters,hltv_team_12194,,2,1,HOTU,1.2,4.03,3,https://event.5eplay.com/csgo/match/csgo_mc_2395022,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,2026-05-31 20:30:00+0800,csgo_mc_2395140,乌克兰UESF锦标赛2026第二阶段,csgo_tt_9214,5,C级赛事,past,淘汰赛,淘汰赛 半决赛,半决赛,3,completed,SNITKO,hltv_team_13867,,ZOTIX,hltv_team_13797,,0,2,ZOTIX,,,2,https://event.5eplay.com/csgo/match/csgo_mc_2395140,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,2026-05-31 21:30:00+0800,csgo_mc_2394525,BC Game 大师赛 欧洲 第二季 S2,csgo_tt_9178,5,C级赛事,past,淘汰赛,淘汰赛 半决赛,半决赛,3,completed,FOKUS,hltv_team_13679,,Nemiga,csgo_tm_7969,,2,1,FOKUS,2.35,1.57,3,https://event.5eplay.com/csgo/match/csgo_mc_2394525,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,2026-05-31 21:30:00+0800,csgo_mc_2394524,BC Game 大师赛 欧洲 第二季 S2,csgo_tt_9178,5,C级赛事,past,淘汰赛,淘汰赛 半决赛,半决赛,3,completed,Gentle Mates,hltv_team_13404,,Nemesis,hltv_team_13355,,0,2,Nemesis,1.67,2.16,2,https://event.5eplay.com/csgo/match/csgo_mc_2394524,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,2026-05-31 21:30:00+0800,csgo_mc_2394728,TP 世界锦标赛 2026 欧洲 第1赛季,csgo_tt_9171,4,B级赛事,past,淘汰赛,淘汰赛 半决赛,半决赛,3,completed,KOLESIE,hltv_team_13314,,DragonClaw,hltv_team_13868,,0,2,DragonClaw,1.6,2.2,2,https://event.5eplay.com/csgo/match/csgo_mc_2394728,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,2026-05-31 21:45:00+0800,csgo_mc_2394771,CCT 2026 挑战者 欧洲 第3季,csgo_tt_9193,5,C级赛事,past,淘汰赛,淘汰赛 决赛,决赛,3,completed,Enjoy,hltv_team_4246,,G2 Ares,hltv_team_12889,,2,1,Enjoy,2.09,1.64,3,https://event.5eplay.com/csgo/match/csgo_mc_2394771,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,2026-05-31 22:00:00+0800,csgo_mc_2394576,CCT 2026 欧洲系列赛 第3季,csgo_tt_9195,5,C级赛事,live,小组赛,小组赛 第四轮,第四轮,3,completed,HEROIC Academy,hltv_team_13233,,Bushido Wildcats,hltv_team_13281,,0,2,Bushido Wildcats,2.66,1.46,2,https://event.5eplay.com/csgo/match/csgo_mc_2394576,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,2026-05-31 22:00:00+0800,csgo_mc_2395048,FRAG TAP 重制版 2026,csgo_tt_9208,5,C级赛事,past,淘汰赛,淘汰赛 胜者组 决赛,决赛,3,completed,Marsborne,hltv_team_13124,,Chicken Coop,hltv_team_13107,,0,2,Chicken Coop,1.5,2.43,2,https://event.5eplay.com/csgo/match/csgo_mc_2395048,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,2026-05-31 22:20:00+0800,csgo_mc_2395049,FRAG TAP 重制版 2026,csgo_tt_9208,5,C级赛事,past,淘汰赛,淘汰赛 败者组 半决赛,半决赛,3,completed,Reign Above,hltv_team_13425,,SportsBetExpert,hltv_team_13375,,0,2,SportsBetExpert,,,2,https://event.5eplay.com/csgo/match/csgo_mc_2395049,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,2026-05-31 22:30:00+0800,csgo_mc_2394969,Elisa 芬兰公开赛 第13赛季,csgo_tt_9209,5,C级赛事,past,淘汰赛,淘汰赛 败者组 决赛,决赛,3,completed,cirahvi,hltv_team_13858,,boyband,hltv_team_13859,,2,1,cirahvi,1.74,1.94,3,https://event.5eplay.com/csgo/match/csgo_mc_2394969,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,2026-05-31 23:00:00+0800,csgo_mc_2395088,NODWIN Clutch 系列赛 第9季 封闭预选,csgo_tt_9199,5,C级赛事,past,淘汰赛,淘汰赛 决胜局,决胜局,3,completed,UNiTY,hltv_team_12267,,ASTRAL,hltv_team_13333,,0,2,ASTRAL,1.99,1.78,2,https://event.5eplay.com/csgo/match/csgo_mc_2395088,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,2026-05-31 23:15:00+0800,csgo_mc_2395142,kleverr A Lyga 第3季 决赛,csgo_tt_9213,5,C级赛事,past,淘汰赛,淘汰赛 决赛,决赛,3,completed,Lithuanian Wolves,hltv_team_13182,,GALAXY,hltv_team_12583,,2,1,Lithuanian Wolves,,,3,https://event.5eplay.com/csgo/match/csgo_mc_2395142,2026-06-01T09:27:40.610670+00:00
5e,2026-05-31,2026-05-31 23:25:00+0800,csgo_mc_2395141,乌克兰UESF锦标赛2026第二阶段,csgo_tt_9214,5,C级赛事,past,淘汰赛,淘汰赛 决赛,决赛,3,completed,WROTBERRY,hltv_team_13683,,ZOTIX,hltv_team_13797,,2,1,WROTBERRY,,,3,https://event.5eplay.com/csgo/match/csgo_mc_2395141,2026-06-01T09:27:40.610670+00:00
5e,2026-06-01,2026-06-01 00:20:00+0800,csgo_mc_2394729,TP 世界锦标赛 2026 欧洲 第1赛季,csgo_tt_9171,4,B级赛事,past,淘汰赛,淘汰赛 总决赛,总决赛,3,completed,TDK,hltv_team_13644,,DragonClaw,hltv_team_13868,,1,2,DragonClaw,1.28,3.3,3,https://event.5eplay.com/csgo/match/csgo_mc_2394729,2026-06-01T09:27:40.610670+00:00
5e,2026-06-01,2026-06-01 00:40:00+0800,csgo_mc_2395050,FRAG TAP 重制版 2026,csgo_tt_9208,5,C级赛事,past,淘汰赛,淘汰赛 败者组 决赛,决赛,3,completed,Marsborne,hltv_team_13124,,SportsBetExpert,hltv_team_13375,,2,0,Marsborne,,,2,https://event.5eplay.com/csgo/match/csgo_mc_2395050,2026-06-01T09:27:40.610670+00:00
5e,2026-06-01,2026-06-01 01:00:00+0800,csgo_mc_2394577,CCT 2026 欧洲系列赛 第3季,csgo_tt_9195,5,C级赛事,live,小组赛,小组赛 第四轮,第四轮,3,completed,Rebels,hltv_team_12642,,HAVU,csgo_tm_7865,,2,1,Rebels,1.61,2.28,3,https://event.5eplay.com/csgo/match/csgo_mc_2394577,2026-06-01T09:27:40.610670+00:00
5e,2026-06-01,2026-06-01 01:00:00+0800,csgo_mc_2394951,BB Circuit X 累西腓 2026,csgo_tt_9169,5,C级赛事,past,淘汰赛,淘汰赛 季军赛,季军赛,3,completed,Fluxo,csgo_tm_11837,,Galorys,hltv_team_12677,,0,2,Galorys,1.47,2.61,2,https://event.5eplay.com/csgo/match/csgo_mc_2394951,2026-06-01T09:27:40.610670+00:00
5e,2026-06-01,2026-06-01 01:15:00+0800,csgo_mc_2395089,NODWIN Clutch 系列赛 第9季 封闭预选,csgo_tt_9199,5,C级赛事,past,淘汰赛,淘汰赛 决胜局,决胜局,3,completed,MANA,hltv_team_13310,,INOX Division,hltv_team_13814,,0,2,INOX Division,4.12,1.23,2,https://event.5eplay.com/csgo/match/csgo_mc_2395089,2026-06-01T09:27:40.610670+00:00
5e,2026-06-01,2026-06-01 01:25:00+0800,csgo_mc_2394526,BC Game 大师赛 欧洲 第二季 S2,csgo_tt_9178,5,C级赛事,past,淘汰赛,淘汰赛 总决赛,总决赛,3,completed,Nemesis,hltv_team_13355,,FOKUS,hltv_team_13679,,2,1,Nemesis,1.51,2.46,3,https://event.5eplay.com/csgo/match/csgo_mc_2394526,2026-06-01T09:27:40.610670+00:00
5e,2026-06-01,2026-06-01 01:45:00+0800,csgo_mc_2394970,Elisa 芬兰公开赛 第13赛季,csgo_tt_9209,5,C级赛事,past,淘汰赛,淘汰赛 总决赛,总决赛,3,completed,ENCE,csgo_tm_4869,,cirahvi,hltv_team_13858,,2,1,ENCE,1.28,3.14,3,https://event.5eplay.com/csgo/match/csgo_mc_2394970,2026-06-01T09:27:40.610670+00:00
5e,2026-06-01,2026-06-01 03:30:00+0800,csgo_mc_2395051,FRAG TAP 重制版 2026,csgo_tt_9208,5,C级赛事,past,淘汰赛,淘汰赛 决赛,决赛,5,completed,Chicken Coop,hltv_team_13107,,Marsborne,hltv_team_13124,,3,2,Chicken Coop,1.6,2.18,4,https://event.5eplay.com/csgo/match/csgo_mc_2395051,2026-06-01T09:27:40.610670+00:00
5e,2026-06-01,2026-06-01 04:00:00+0800,csgo_mc_2394952,BB Circuit X 累西腓 2026,csgo_tt_9169,5,C级赛事,past,淘汰赛,淘汰赛 决赛,决赛,3,completed,BESTIA,hltv_team_12144,,LP,hltv_team_13304,,1,2,LP,1.3,3.5,3,https://event.5eplay.com/csgo/match/csgo_mc_2394952,2026-06-01T09:27:40.610670+00:00
5e,2026-05-27,2026-05-27 19:00:00+0800,csgo_mc_2394960,NODWIN Clutch 系列赛 第9季 封闭预选,csgo_tt_9199,5,C级赛事,past,小组赛,小组赛 败者组 决赛,决赛,3,completed,Lilmix,csgo_tm_9735,,G2 Ares,hltv_team_12889,,1,2,G2 Ares,2.81,1.42,3,https://event.5eplay.com/csgo/match/csgo_mc_2394960,2026-06-01T09:27:40.610670+00:00
5e,2026-05-27,2026-05-27 19:05:00+0800,csgo_mc_2394712,TP 世界锦标赛 2026 欧洲 第1赛季,csgo_tt_9171,4,B级赛事,past,小组赛,小组赛 败者组 决赛,决赛,3,completed,ASTRAL,hltv_team_13333,,Algo,hltv_team_13163,,0,2,Algo,1.61,2.28,2,https://event.5eplay.com/csgo/match/csgo_mc_2394712,2026-06-01T09:27:40.610670+00:00
5e,2026-05-27,2026-05-27 19:25:00+0800,csgo_mc_2394789,欧洲职业联赛 7 封闭预选赛,csgo_tt_9201,5,C级赛事,live,小组赛,小组赛 胜者组 决赛,决赛,3,completed,Donstu,hltv_team_13714,,brazylijski luz,hltv_team_12745,,1,2,brazylijski luz,1.52,2.47,3,https://event.5eplay.com/csgo/match/csgo_mc_2394789,2026-06-01T09:27:40.610670+00:00
5e,2026-05-27,2026-05-27 20:25:00+0800,csgo_mc_2394634,MPKBK CIS 第5季,csgo_tt_9170,5,C级赛事,past,淘汰赛,淘汰赛 1/4决赛,1/4决赛,3,completed,ARCRED,csgo_tm_10459,,CYBERSHOKE,hltv_team_12380,,2,1,ARCRED,2.13,1.69,3,https://event.5eplay.com/csgo/match/csgo_mc_2394634,2026-06-01T09:27:40.610670+00:00
5e,2026-05-27,2026-05-27 20:50:00+0800,csgo_mc_2394196,Stake 排位赛 第2季,csgo_tt_9054,3,A级赛事,past,淘汰赛,淘汰赛 胜者组 首轮,首轮,3,completed,Heroic,csgo_tm_7175,,NIP,csgo_tm_4411,,0,2,NIP,1.62,2.26,2,https://event.5eplay.com/csgo/match/csgo_mc_2394196,2026-06-01T09:27:40.610670+00:00
5e,2026-05-27,2026-05-27 21:00:00+0800,csgo_mc_2394930,ESL 挑战者联赛 S51 亚洲 决赛,csgo_tt_9186,4,B级赛事,past,淘汰赛,淘汰赛 半决赛,半决赛,3,completed,SemperFi,hltv_team_12901,,THUNDER dOWNUNDER,hltv_team_13486,,2,0,SemperFi,2.75,1.43,2,https://event.5eplay.com/csgo/match/csgo_mc_2394930,2026-06-01T09:27:40.610670+00:00
5e,2026-05-27,2026-05-27 21:34:17+0800,csgo_mc_2394760,CCT 2026 挑战者 欧洲 第3季,csgo_tt_9193,5,C级赛事,past,淘汰赛,淘汰赛 败者组 第2轮,第2轮,3,completed,Project 91,hltv_team_13812,,Vexar,hltv_team_13761,,0,1,Vexar,2.37,1.46,0,https://event.5eplay.com/csgo/match/csgo_mc_2394760,2026-06-01T09:27:40.610670+00:00
5e,2026-05-27,2026-05-27 21:45:00+0800,csgo_mc_2394761,CCT 2026 挑战者 欧洲 第3季,csgo_tt_9193,5,C级赛事,past,淘汰赛,淘汰赛 败者组 第2轮,第2轮,3,completed,Dripmen,csgo_tm_11553,,Bushido Wildcats,hltv_team_13281,,2,1,Dripmen,4.12,1.23,3,https://event.5eplay.com/csgo/match/csgo_mc_2394761,2026-06-01T09:27:40.610670+00:00
5e,2026-05-27,2026-05-27 22:00:00+0800,csgo_mc_2394430,CCT 2026 欧洲系列赛 第2季,csgo_tt_9189,5,C级赛事,past,淘汰赛,淘汰赛 十六强,十六强,3,completed,Gentle Mates,hltv_team_13404,,Algo,hltv_team_13163,,2,0,Gentle Mates,1.13,6,2,https://event.5eplay.com/csgo/match/csgo_mc_2394430,2026-06-01T09:27:40.610670+00:00
5e,2026-05-27,2026-05-27 22:00:00+0800,csgo_mc_2394562,CCT 2026 欧洲系列赛 第3季,csgo_tt_9195,5,C级赛事,live,小组赛,小组赛 第二轮,第二轮,3,completed,Leo,csgo_tm_11446,,HAVU,csgo_tm_7865,,2,1,Leo,1.56,2.38,3,https://event.5eplay.com/csgo/match/csgo_mc_2394562,2026-06-01T09:27:40.610670+00:00
5e,2026-05-27,2026-05-27 22:00:00+0800,csgo_mc_2394713,TP 世界锦标赛 2026 欧洲 第1赛季,csgo_tt_9171,4,B级赛事,past,小组赛,小组赛 败者组 决赛,决赛,3,completed,TNC,hltv_team_13403,,ex-Zero Tenacity,hltv_team_13573,,2,1,TNC,2.16,1.67,3,https://event.5eplay.com/csgo/match/csgo_mc_2394713,2026-06-01T09:27:40.610670+00:00
5e,2026-05-27,2026-05-27 22:10:00+0800,csgo_mc_2394964,Betclic 对抗赛 2026,csgo_tt_9211,5,C级赛事,past,淘汰赛,淘汰赛 胜者组 半决赛,半决赛,3,completed,brazylijski luz,hltv_team_12745,,Honvéd,csgo_tm_11110,,0,2,Honvéd,,,2,https://event.5eplay.com/csgo/match/csgo_mc_2394964,2026-06-01T09:27:40.610670+00:00
5e,2026-05-27,2026-05-27 22:15:00+0800,csgo_mc_2394939,BB Circuit X 累西腓 2026,csgo_tt_9169,5,C级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,3,completed,BESTIA,hltv_team_12144,,25 cents,hltv_team_13854,,2,0,BESTIA,1.02,15.28,2,https://event.5eplay.com/csgo/match/csgo_mc_2394939,2026-06-01T09:27:40.610670+00:00
5e,2026-05-27,2026-05-27 22:30:00+0800,csgo_mc_2394787,欧洲职业联赛 7 封闭预选赛,csgo_tt_9201,5,C级赛事,live,小组赛,小组赛 胜者组 首轮,首轮,3,completed,Y.NIP,csgo_tm_10960,,Lilmix,csgo_tm_9735,,2,1,Y.NIP,1.41,2.85,3,https://event.5eplay.com/csgo/match/csgo_mc_2394787,2026-06-01T09:27:40.610670+00:00
5e,2026-05-27,2026-05-27 22:50:00+0800,csgo_mc_2394197,Stake 排位赛 第2季,csgo_tt_9054,3,A级赛事,past,淘汰赛,淘汰赛 胜者组 首轮,首轮,3,completed,FaZe,csgo_tm_6667,,Alliance,hltv_team_12474,,2,0,FaZe,1.5,2.53,2,https://event.5eplay.com/csgo/match/csgo_mc_2394197,2026-06-01T09:27:40.610670+00:00
5e,2026-05-27,2026-05-27 23:20:00+0800,csgo_mc_2394635,MPKBK CIS 第5季,csgo_tt_9170,5,C级赛事,past,淘汰赛,淘汰赛 1/4决赛,1/4决赛,3,completed,Oxuji,hltv_team_13553,,K27,hltv_team_12895,,0,2,K27,3.22,1.34,2,https://event.5eplay.com/csgo/match/csgo_mc_2394635,2026-06-01T09:27:40.610670+00:00
5e,2026-05-28,2026-05-28 00:45:00+0800,csgo_mc_2394198,Stake 排位赛 第2季,csgo_tt_9054,3,A级赛事,past,淘汰赛,淘汰赛 胜者组 首轮,首轮,3,completed,9z,csgo_tm_9996,,Sharks,csgo_tm_8113,,1,2,Sharks,1.34,3.22,3,https://event.5eplay.com/csgo/match/csgo_mc_2394198,2026-06-01T09:27:40.610670+00:00
5e,2026-05-28,2026-05-28 01:00:00+0800,csgo_mc_2394431,CCT 2026 欧洲系列赛 第2季,csgo_tt_9189,5,C级赛事,past,淘汰赛,淘汰赛 十六强,十六强,3,completed,EF,csgo_tm_11251,,FNC,csgo_tm_4991,,2,1,EF,2.01,1.77,3,https://event.5eplay.com/csgo/match/csgo_mc_2394431,2026-06-01T09:27:40.610670+00:00
5e,2026-05-28,2026-05-28 01:00:00+0800,csgo_mc_2394714,TP 世界锦标赛 2026 欧洲 第1赛季,csgo_tt_9171,4,B级赛事,past,小组赛,小组赛 败者组 决赛,决赛,3,completed,Bebop,hltv_team_13613,,Oramond,hltv_team_13470,,0,2,Oramond,,,2,https://event.5eplay.com/csgo/match/csgo_mc_2394714,2026-06-01T09:27:40.610670+00:00
5e,2026-05-28,2026-05-28 01:00:00+0800,csgo_mc_2394933,ESL 挑战者联赛 S51 欧洲 决赛,csgo_tt_9183,4,B级赛事,past,淘汰赛,淘汰赛 半决赛,半决赛,3,completed,TDK,hltv_team_13644,,Nemiga,csgo_tm_7969,,2,1,TDK,2.28,1.61,3,https://event.5eplay.com/csgo/match/csgo_mc_2394933,2026-06-01T09:27:40.610670+00:00
5e,2026-05-28,2026-05-28 01:00:00+0800,csgo_mc_2394940,BB Circuit X 累西腓 2026,csgo_tt_9169,5,C级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,3,completed,Galorys,hltv_team_12677,,LP,hltv_team_13304,,2,0,Galorys,2.4,1.5,2,https://event.5eplay.com/csgo/match/csgo_mc_2394940,2026-06-01T09:27:40.610670+00:00
5e,2026-05-28,2026-05-28 01:00:00+0800,csgo_mc_2394963,Betclic 对抗赛 2026,csgo_tt_9211,5,C级赛事,past,淘汰赛,淘汰赛 胜者组 半决赛,半决赛,3,completed,Y.NIP,csgo_tm_10960,,TNC,hltv_team_13403,,1,2,TNC,1.85,1.85,3,https://event.5eplay.com/csgo/match/csgo_mc_2394963,2026-06-01T09:27:40.610670+00:00
5e,2026-05-28,2026-05-28 01:00:00+0800,csgo_mc_2394965,Betclic 对抗赛 2026,csgo_tt_9211,5,C级赛事,past,淘汰赛,淘汰赛 败者组 首轮,首轮,3,completed,brazylijski luz,hltv_team_12745,,White Tigers,hltv_team_13860,,2,0,brazylijski luz,,,2,https://event.5eplay.com/csgo/match/csgo_mc_2394965,2026-06-01T09:27:40.610670+00:00
5e,2026-05-28,2026-05-28 01:05:00+0800,csgo_mc_2394563,CCT 2026 欧洲系列赛 第3季,csgo_tt_9195,5,C级赛事,live,小组赛,小组赛 第二轮,第二轮,3,completed,ex-RUBY,hltv_team_13617,,ASTRAL,hltv_team_13333,,2,1,ex-RUBY,1.41,2.85,3,https://event.5eplay.com/csgo/match/csgo_mc_2394563,2026-06-01T09:27:40.610670+00:00
5e,2026-05-28,2026-05-28 02:05:00+0800,csgo_mc_2394636,MPKBK CIS 第5季,csgo_tt_9170,5,C级赛事,past,淘汰赛,淘汰赛 1/4决赛,1/4决赛,3,completed,BET-M,hltv_team_13619,,VP,csgo_tm_5378,,0,2,VP,2.33,1.58,2,https://event.5eplay.com/csgo/match/csgo_mc_2394636,2026-06-01T09:27:40.610670+00:00
5e,2026-05-28,2026-05-28 04:00:00+0800,csgo_mc_2394943,BB Circuit X 累西腓 2026,csgo_tt_9169,5,C级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,3,completed,Bounty Hunters,hltv_team_12776,,GameHunters,hltv_team_12988,,1,2,GameHunters,1.27,3.7,3,https://event.5eplay.com/csgo/match/csgo_mc_2394943,2026-06-01T09:27:40.610670+00:00
5e,2026-05-28,2026-05-28 04:45:00+0800,csgo_mc_2394966,Betclic 对抗赛 2026,csgo_tt_9211,5,C级赛事,past,淘汰赛,淘汰赛 败者组 首轮,首轮,3,completed,Y.NIP,csgo_tm_10960,,Project 91,hltv_team_13812,,2,0,Y.NIP,,,2,https://event.5eplay.com/csgo/match/csgo_mc_2394966,2026-06-01T09:27:40.610670+00:00
5e,2026-05-28,2026-05-28 08:10:00+0800,csgo_mc_2394944,BB Circuit X 累西腓 2026,csgo_tt_9169,5,C级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,3,completed,Fluxo,csgo_tm_11837,,BlackBelt,hltv_team_13853,,2,0,Fluxo,,,2,https://event.5eplay.com/csgo/match/csgo_mc_2394944,2026-06-01T09:27:40.610670+00:00
5e,2026-05-28,2026-05-28 09:00:00+0800,csgo_mc_2394937,ESL 挑战者联赛 S51 北美 决赛,csgo_tt_9185,4,B级赛事,past,淘汰赛,淘汰赛 半决赛,半决赛,3,completed,Chicken Coop,hltv_team_13107,,Voca,hltv_team_13499,,0,2,Voca,7.66,1.09,2,https://event.5eplay.com/csgo/match/csgo_mc_2394937,2026-06-01T09:27:40.610670+00:00
5e,2026-05-28,2026-05-28 16:00:00+0800,csgo_mc_2394432,CCT 2026 欧洲系列赛 第2季,csgo_tt_9189,5,C级赛事,past,淘汰赛,淘汰赛 十六强,十六强,3,completed,Betclic,hltv_team_12916,,Genone,csgo_tm_11609,,1,2,Genone,2.14,1.68,3,https://event.5eplay.com/csgo/match/csgo_mc_2394432,2026-06-01T09:27:40.610670+00:00
5e,2026-05-28,2026-05-28 16:00:00+0800,csgo_mc_2394512,BC Game 大师赛 欧洲 第二季 S2,csgo_tt_9178,5,C级赛事,past,淘汰赛,淘汰赛 十六强,十六强,3,completed,FOKUS,hltv_team_13679,,Ursa,hltv_team_13231,,2,0,FOKUS,1.38,2.96,2,https://event.5eplay.com/csgo/match/csgo_mc_2394512,2026-06-01T09:27:40.610670+00:00
5e,2026-05-28,2026-05-28 16:00:00+0800,csgo_mc_2394564,CCT 2026 欧洲系列赛 第3季,csgo_tt_9195,5,C级赛事,live,小组赛,小组赛 第二轮,第二轮,3,completed,Phantom,hltv_team_13173,,TNC,hltv_team_13403,,1,2,TNC,1.51,2.51,3,https://event.5eplay.com/csgo/match/csgo_mc_2394564,2026-06-01T09:27:40.610670+00:00
5e,2026-05-28,2026-05-28 16:00:00+0800,csgo_mc_2394715,TP 世界锦标赛 2026 欧洲 第1赛季,csgo_tt_9171,4,B级赛事,past,淘汰赛,淘汰赛 十六强,十六强,3,completed,Acend,hltv_team_13518,,Just Players,hltv_team_13776,,0,2,Just Players,1.41,2.85,2,https://event.5eplay.com/csgo/match/csgo_mc_2394715,2026-06-01T09:27:40.610670+00:00
5e,2026-05-28,2026-05-28 16:00:00+0800,csgo_mc_2394790,欧洲职业联赛 7 封闭预选赛,csgo_tt_9201,5,C级赛事,live,小组赛,小组赛 败者组 首轮,首轮,3,completed,Project 91,hltv_team_13812,,WAZABI,hltv_team_13575,,2,1,Project 91,2.07,1.68,3,https://event.5eplay.com/csgo/match/csgo_mc_2394790,2026-06-01T09:27:40.610670+00:00
5e,2026-05-28,2026-05-28 16:00:00+0800,csgo_mc_2394912,NODWIN Clutch 系列赛 第9季 封闭预选,csgo_tt_9199,5,C级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,3,completed,INOX Division,hltv_team_13814,,ex-Zero Tenacity,hltv_team_13573,,2,0,INOX Division,1.36,3.12,2,https://event.5eplay.com/csgo/match/csgo_mc_2394912,2026-06-01T09:27:40.610670+00:00
